acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
10619,C_10619,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96298.43,1,bank_c,,,,,,US,,,,,,
10620,C_10620,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78438.85,1,bank_c,,,,,,US,,,,,,
10621,C_10621,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75591.33,1,bank_c,,,,,,US,,,,,,
10622,C_10622,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86655.28,1,bank_c,,,,,,US,,,,,,
10623,C_10623,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52449.00,1,bank_c,,,,,,US,,,,,,
10624,C_10624,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94554.14,1,bank_c,,,,,,US,,,,,,
10625,C_10625,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61140.98,1,bank_c,,,,,,US,,,,,,
10626,C_10626,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60506.67,1,bank_c,,,,,,US,,,,,,
10627,C_10627,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66086.58,1,bank_c,,,,,,US,,,,,,
10628,C_10628,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78244.01,1,bank_c,,,,,,US,,,,,,
10629,C_10629,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74153.20,1,bank_c,,,,,,US,,,,,,
10630,C_10630,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91156.28,1,bank_c,,,,,,US,,,,,,
10631,C_10631,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85527.72,1,bank_c,,,,,,US,,,,,,
10632,C_10632,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74553.58,1,bank_c,,,,,,US,,,,,,
10633,C_10633,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62517.35,1,bank_c,,,,,,US,,,,,,
10634,C_10634,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94860.78,1,bank_c,,,,,,US,,,,,,
10635,C_10635,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65101.08,1,bank_c,,,,,,US,,,,,,
10636,C_10636,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78644.90,1,bank_c,,,,,,US,,,,,,
10637,C_10637,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84829.74,1,bank_c,,,,,,US,,,,,,
10638,C_10638,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76598.90,1,bank_c,,,,,,US,,,,,,
10639,C_10639,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87226.74,1,bank_c,,,,,,US,,,,,,
10640,C_10640,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54635.20,1,bank_c,,,,,,US,,,,,,
10641,C_10641,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56804.68,1,bank_c,,,,,,US,,,,,,
10642,C_10642,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62645.91,1,bank_c,,,,,,US,,,,,,
10643,C_10643,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86557.18,1,bank_c,,,,,,US,,,,,,
10644,C_10644,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73608.24,1,bank_c,,,,,,US,,,,,,
10645,C_10645,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54403.84,1,bank_c,,,,,,US,,,,,,
10646,C_10646,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59006.34,1,bank_c,,,,,,US,,,,,,
10647,C_10647,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91671.05,1,bank_c,,,,,,US,,,,,,
10648,C_10648,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92737.64,1,bank_c,,,,,,US,,,,,,
10649,C_10649,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66545.96,1,bank_c,,,,,,US,,,,,,
10650,C_10650,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60839.22,1,bank_c,,,,,,US,,,,,,
10651,C_10651,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77607.49,1,bank_c,,,,,,US,,,,,,
10652,C_10652,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62813.23,1,bank_c,,,,,,US,,,,,,
10653,C_10653,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69091.84,1,bank_c,,,,,,US,,,,,,
10654,C_10654,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76110.85,1,bank_c,,,,,,US,,,,,,
10655,C_10655,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86837.29,1,bank_c,,,,,,US,,,,,,
10656,C_10656,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96512.54,1,bank_c,,,,,,US,,,,,,
10657,C_10657,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73372.27,1,bank_c,,,,,,US,,,,,,
10658,C_10658,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98446.86,1,bank_c,,,,,,US,,,,,,
10659,C_10659,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51679.40,1,bank_c,,,,,,US,,,,,,
10660,C_10660,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83297.82,1,bank_c,,,,,,US,,,,,,
10661,C_10661,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66172.92,1,bank_c,,,,,,US,,,,,,
10662,C_10662,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57063.03,1,bank_c,,,,,,US,,,,,,
10663,C_10663,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76704.62,1,bank_c,,,,,,US,,,,,,
10664,C_10664,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72783.14,1,bank_c,,,,,,US,,,,,,
10665,C_10665,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60094.77,1,bank_c,,,,,,US,,,,,,
10666,C_10666,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84667.09,1,bank_c,,,,,,US,,,,,,
10667,C_10667,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51104.78,1,bank_c,,,,,,US,,,,,,
10668,C_10668,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57941.76,1,bank_c,,,,,,US,,,,,,
10669,C_10669,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99388.17,1,bank_c,,,,,,US,,,,,,
10670,C_10670,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55656.08,1,bank_c,,,,,,US,,,,,,
10671,C_10671,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77577.85,1,bank_c,,,,,,US,,,,,,
10672,C_10672,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68867.44,1,bank_c,,,,,,US,,,,,,
10673,C_10673,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89190.53,1,bank_c,,,,,,US,,,,,,
10674,C_10674,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51732.43,1,bank_c,,,,,,US,,,,,,
10675,C_10675,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61164.51,1,bank_c,,,,,,US,,,,,,
10676,C_10676,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53083.67,1,bank_c,,,,,,US,,,,,,
10677,C_10677,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62880.65,1,bank_c,,,,,,US,,,,,,
10678,C_10678,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74235.16,1,bank_c,,,,,,US,,,,,,
10679,C_10679,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50965.85,1,bank_c,,,,,,US,,,,,,
10680,C_10680,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75656.81,1,bank_c,,,,,,US,,,,,,
10681,C_10681,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55493.64,1,bank_c,,,,,,US,,,,,,
10682,C_10682,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81178.54,1,bank_c,,,,,,US,,,,,,
10683,C_10683,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79313.12,1,bank_c,,,,,,US,,,,,,
10684,C_10684,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57814.71,1,bank_c,,,,,,US,,,,,,
10685,C_10685,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61729.30,1,bank_c,,,,,,US,,,,,,
10686,C_10686,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53137.90,1,bank_c,,,,,,US,,,,,,
10687,C_10687,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98326.99,1,bank_c,,,,,,US,,,,,,
10688,C_10688,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96654.05,1,bank_c,,,,,,US,,,,,,
10689,C_10689,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52179.25,1,bank_c,,,,,,US,,,,,,
10690,C_10690,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82563.54,1,bank_c,,,,,,US,,,,,,
10691,C_10691,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71145.69,1,bank_c,,,,,,US,,,,,,
10692,C_10692,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81581.24,1,bank_c,,,,,,US,,,,,,
10693,C_10693,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92464.96,1,bank_c,,,,,,US,,,,,,
10694,C_10694,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59392.16,1,bank_c,,,,,,US,,,,,,
10695,C_10695,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86330.59,1,bank_c,,,,,,US,,,,,,
10696,C_10696,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98830.46,1,bank_c,,,,,,US,,,,,,
10697,C_10697,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76432.36,1,bank_c,,,,,,US,,,,,,
10698,C_10698,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82890.15,1,bank_c,,,,,,US,,,,,,
10699,C_10699,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74951.79,1,bank_c,,,,,,US,,,,,,
10700,C_10700,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97541.01,1,bank_c,,,,,,US,,,,,,
10701,C_10701,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74836.11,1,bank_c,,,,,,US,,,,,,
10702,C_10702,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76308.61,1,bank_c,,,,,,US,,,,,,
10703,C_10703,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77966.00,1,bank_c,,,,,,US,,,,,,
10704,C_10704,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70927.18,1,bank_c,,,,,,US,,,,,,
10705,C_10705,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59843.04,1,bank_c,,,,,,US,,,,,,
10706,C_10706,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64489.48,1,bank_c,,,,,,US,,,,,,
10707,C_10707,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88460.12,1,bank_c,,,,,,US,,,,,,
10708,C_10708,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53947.43,1,bank_c,,,,,,US,,,,,,
10709,C_10709,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69428.29,1,bank_c,,,,,,US,,,,,,
10710,C_10710,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50928.88,1,bank_c,,,,,,US,,,,,,
10711,C_10711,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97525.81,1,bank_c,,,,,,US,,,,,,
10712,C_10712,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52551.31,1,bank_c,,,,,,US,,,,,,
10713,C_10713,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50825.82,1,bank_c,,,,,,US,,,,,,
10714,C_10714,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92659.87,1,bank_c,,,,,,US,,,,,,
10715,C_10715,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81280.89,1,bank_c,,,,,,US,,,,,,
10716,C_10716,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64795.84,1,bank_c,,,,,,US,,,,,,
10717,C_10717,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52401.25,1,bank_c,,,,,,US,,,,,,
10718,C_10718,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61137.17,1,bank_c,,,,,,US,,,,,,
10719,C_10719,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86201.94,1,bank_c,,,,,,US,,,,,,
10720,C_10720,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89997.97,1,bank_c,,,,,,US,,,,,,
10721,C_10721,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84503.17,1,bank_c,,,,,,US,,,,,,
10722,C_10722,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52894.03,1,bank_c,,,,,,US,,,,,,
10723,C_10723,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90090.34,1,bank_c,,,,,,US,,,,,,
10724,C_10724,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91250.28,1,bank_c,,,,,,US,,,,,,
10725,C_10725,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65236.67,1,bank_c,,,,,,US,,,,,,
10726,C_10726,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62389.77,1,bank_c,,,,,,US,,,,,,
10727,C_10727,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86570.24,1,bank_c,,,,,,US,,,,,,
10728,C_10728,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67690.67,1,bank_c,,,,,,US,,,,,,
10729,C_10729,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94684.00,1,bank_c,,,,,,US,,,,,,
10730,C_10730,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80939.02,1,bank_c,,,,,,US,,,,,,
10731,C_10731,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73906.19,1,bank_c,,,,,,US,,,,,,
10732,C_10732,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82021.00,1,bank_c,,,,,,US,,,,,,
10733,C_10733,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78319.64,1,bank_c,,,,,,US,,,,,,
10734,C_10734,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91989.16,1,bank_c,,,,,,US,,,,,,
10735,C_10735,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72839.90,1,bank_c,,,,,,US,,,,,,
10736,C_10736,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96865.96,1,bank_c,,,,,,US,,,,,,
10737,C_10737,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63004.38,1,bank_c,,,,,,US,,,,,,
10738,C_10738,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54911.25,1,bank_c,,,,,,US,,,,,,
10739,C_10739,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97157.09,1,bank_c,,,,,,US,,,,,,
10740,C_10740,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67569.11,1,bank_c,,,,,,US,,,,,,
10741,C_10741,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75958.64,1,bank_c,,,,,,US,,,,,,
10742,C_10742,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64563.01,1,bank_c,,,,,,US,,,,,,
10743,C_10743,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68744.60,1,bank_c,,,,,,US,,,,,,
10744,C_10744,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80551.77,1,bank_c,,,,,,US,,,,,,
10745,C_10745,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78043.32,1,bank_c,,,,,,US,,,,,,
10746,C_10746,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76345.31,1,bank_c,,,,,,US,,,,,,
10747,C_10747,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78595.48,1,bank_c,,,,,,US,,,,,,
10748,C_10748,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81430.75,1,bank_c,,,,,,US,,,,,,
10749,C_10749,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54462.61,1,bank_c,,,,,,US,,,,,,
10750,C_10750,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91908.61,1,bank_c,,,,,,US,,,,,,
10751,C_10751,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61054.81,1,bank_c,,,,,,US,,,,,,
10752,C_10752,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74885.41,1,bank_c,,,,,,US,,,,,,
10753,C_10753,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70968.45,1,bank_c,,,,,,US,,,,,,
10754,C_10754,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60290.99,1,bank_c,,,,,,US,,,,,,
10755,C_10755,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98182.37,1,bank_c,,,,,,US,,,,,,
10756,C_10756,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63818.72,1,bank_c,,,,,,US,,,,,,
10757,C_10757,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52234.73,1,bank_c,,,,,,US,,,,,,
10758,C_10758,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56020.39,1,bank_c,,,,,,US,,,,,,
10759,C_10759,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67934.78,1,bank_c,,,,,,US,,,,,,
10760,C_10760,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58328.63,1,bank_c,,,,,,US,,,,,,
10761,C_10761,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75727.53,1,bank_c,,,,,,US,,,,,,
10762,C_10762,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98743.52,1,bank_c,,,,,,US,,,,,,
10763,C_10763,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66342.45,1,bank_c,,,,,,US,,,,,,
10764,C_10764,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99524.35,1,bank_c,,,,,,US,,,,,,
10765,C_10765,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51597.71,1,bank_c,,,,,,US,,,,,,
10766,C_10766,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76121.52,1,bank_c,,,,,,US,,,,,,
10767,C_10767,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87159.66,1,bank_c,,,,,,US,,,,,,
10768,C_10768,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96613.77,1,bank_c,,,,,,US,,,,,,
10769,C_10769,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83512.61,1,bank_c,,,,,,US,,,,,,
10770,C_10770,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94551.92,1,bank_c,,,,,,US,,,,,,
10771,C_10771,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55633.80,1,bank_c,,,,,,US,,,,,,
10772,C_10772,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73261.38,1,bank_c,,,,,,US,,,,,,
10773,C_10773,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86816.71,1,bank_c,,,,,,US,,,,,,
10774,C_10774,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76932.28,1,bank_c,,,,,,US,,,,,,
10775,C_10775,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66344.38,1,bank_c,,,,,,US,,,,,,
10776,C_10776,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93033.54,1,bank_c,,,,,,US,,,,,,
10777,C_10777,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79809.41,1,bank_c,,,,,,US,,,,,,
10778,C_10778,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51734.10,1,bank_c,,,,,,US,,,,,,
10779,C_10779,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72932.46,1,bank_c,,,,,,US,,,,,,
10780,C_10780,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89243.08,1,bank_c,,,,,,US,,,,,,
10781,C_10781,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70943.90,1,bank_c,,,,,,US,,,,,,
10782,C_10782,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58286.24,1,bank_c,,,,,,US,,,,,,
10783,C_10783,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74233.49,1,bank_c,,,,,,US,,,,,,
10784,C_10784,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77613.59,1,bank_c,,,,,,US,,,,,,
10785,C_10785,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62000.97,1,bank_c,,,,,,US,,,,,,
10786,C_10786,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81615.26,1,bank_c,,,,,,US,,,,,,
10787,C_10787,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75919.62,1,bank_c,,,,,,US,,,,,,
10788,C_10788,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97663.82,1,bank_c,,,,,,US,,,,,,
10789,C_10789,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68643.23,1,bank_c,,,,,,US,,,,,,
10790,C_10790,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92657.45,1,bank_c,,,,,,US,,,,,,
10791,C_10791,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94232.17,1,bank_c,,,,,,US,,,,,,
10792,C_10792,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89378.94,1,bank_c,,,,,,US,,,,,,
10793,C_10793,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85146.09,1,bank_c,,,,,,US,,,,,,
10794,C_10794,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77250.11,1,bank_c,,,,,,US,,,,,,
10795,C_10795,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53370.25,1,bank_c,,,,,,US,,,,,,
10796,C_10796,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76860.96,1,bank_c,,,,,,US,,,,,,
10797,C_10797,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56862.74,1,bank_c,,,,,,US,,,,,,
10798,C_10798,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68313.72,1,bank_c,,,,,,US,,,,,,
10799,C_10799,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61741.90,1,bank_c,,,,,,US,,,,,,
10800,C_10800,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74762.90,1,bank_c,,,,,,US,,,,,,
